Date,Prophet_Forecast
2022-12-31,149.7466804586362
2023-01-01,149.06638360007406
2023-01-02,150.09841429729138
2023-01-03,149.54944150320074
2023-01-04,148.8596919207396
2023-01-05,148.1448626581717
2023-01-06,147.48939264460716
2023-01-07,144.53781522990573
2023-01-08,143.78005673578684
2023-01-09,144.78814460877246
2023-01-10,144.2697012474982
2023-01-11,143.66477085687342
2023-01-12,143.0877316946353
2023-01-13,142.6205955504514
2023-01-14,139.904416186249
2023-01-15,139.42467004675626
2023-01-16,140.74807070880863
2023-01-17,140.57619029542505
2023-01-18,140.34243177401592
2023-01-19,140.15410058105823
2023-01-20,140.08587310877
2023-01-21,137.77137921853705
2023-01-22,137.6887573949199
2023-01-23,139.39763931574328
2023-01-24,139.5929325059836
2023-01-25,139.70194070134045
2023-01-26,139.82656645664207
2023-01-27,140.0368901254811
2023-01-28,137.96283956136847
2023-01-29,138.07980701463185
