Date,Prophet_Forecast
2022-12-31,352.3300798228247
2023-01-01,351.98864272694465
2023-01-02,343.96779089105854
2023-01-03,344.80096721528406
2023-01-04,344.25617356443394
2023-01-05,343.5245947546644
2023-01-06,341.7753418844944
2023-01-07,345.8667374693978
2023-01-08,343.99725331585324
2023-01-09,334.3423339469941
2023-01-10,333.4735806496968
2023-01-11,331.2003156605102
2023-01-12,328.7571815642169
2023-01-13,325.35777721831647
2023-01-14,327.9047817315324
2023-01-15,324.6397084821236
2023-01-16,313.77855416732984
2023-01-17,311.9298503693181
2023-01-18,308.9351688988462
2023-01-19,306.05576616061876
2023-01-20,302.52539558898053
2023-01-21,305.2597641758868
2023-01-22,302.50579561019106
2023-01-23,292.4769809761431
2023-01-24,291.7713353835453
2023-01-25,290.2120172529105
2023-01-26,289.03429533159203
2023-01-27,287.43888663964884
2023-01-28,292.3021299447278
2023-01-29,291.8261405524241
