Date,SARIMA_Forecast
2022-12-31,89.39245713045264
2023-01-01,89.25369727534569
2023-01-02,88.66658443677993
2023-01-03,88.48699796657917
2023-01-04,88.44314409607075
2023-01-05,88.7097411788761
2023-01-06,88.99445902585194
2023-01-07,89.01786227534548
2023-01-08,89.0906951278688
2023-01-09,89.11890910644594
2023-01-10,89.34782902726674
2023-01-11,89.38177231262642
2023-01-12,89.41109322968055
2023-01-13,89.27262501692634
2023-01-14,88.68550685860555
2023-01-15,88.50592833150324
2023-01-16,88.46208544877427
2023-01-17,88.72869364559736
2023-01-18,89.01340547096558
2023-01-19,89.0368261404049
2023-01-20,89.1096642051421
2023-01-21,89.13785937899914
2023-01-22,89.36677558512069
2023-01-23,89.40072542123963
2023-01-24,89.43004639150011
2023-01-25,89.29157817379718
2023-01-26,88.70446001556664
2023-01-27,88.52488148832957
2023-01-28,88.48103860541414
2023-01-29,88.74764680204864
