Date,ARIMA_Forecast
2022-12-31,235.71320600174943
2023-01-01,234.8676441694552
2023-01-02,235.51454788849512
2023-01-03,235.30241897315307
2023-01-04,235.37250889771886
2023-01-05,235.28229872246985
2023-01-06,235.3298986723278
2023-01-07,235.31451656660002
2023-01-08,235.32407607780166
2023-01-09,235.31603227574914
2023-01-10,235.31948869001195
2023-01-11,235.3180718747477
2023-01-12,235.31911121244295
2023-01-13,235.31845507097154
2023-01-14,235.31872489231952
2023-01-15,235.31858239923648
2023-01-16,235.31868098881654
2023-01-17,235.31862876361453
2023-01-18,235.31865200281354
2023-01-19,235.31863797807927
2023-01-20,235.31864663563536
2023-01-21,235.3186423844249
2023-01-22,235.31864451443997
2023-01-23,235.31864320162921
2023-01-24,235.31864393675568
2023-01-25,235.3186435753817
2023-01-26,235.31864377338087
2023-01-27,235.3186436556302
2023-01-28,235.31864371789936
2023-01-29,235.31864368601845
