Date,Prophet_Forecast
2022-12-31,51.02267919988596
2023-01-01,51.28193715142538
2023-01-02,54.32089813932448
2023-01-03,54.543110297312936
2023-01-04,54.80883089337961
2023-01-05,54.94366956566625
2023-01-06,55.28302100769471
2023-01-07,53.106636707729194
2023-01-08,53.42421157155052
2023-01-09,56.497917592203926
2023-01-10,56.73087136800632
2023-01-11,56.983303943186904
2023-01-12,57.08120684466662
2023-01-13,57.36075924046132
2023-01-14,55.10288581383679
2023-01-15,55.31882136846125
2023-01-16,58.27261470957863
2023-01-17,58.3695591734655
2023-01-18,58.47231902821665
2023-01-19,58.409526530913254
2023-01-20,58.52015561931001
2023-01-21,56.08802300287275
2023-01-22,56.12729392873899
2023-01-23,58.90492648780774
2023-01-24,58.829043180785604
2023-01-25,58.76500030952842
2023-01-26,58.54393128195828
2023-01-27,58.507071040872475
2023-01-28,55.940213511157225
2023-01-29,55.85918034010243
