Date,ARIMA_Forecast
2022-12-31,68.22702421192871
2023-01-01,68.268239326887
2023-01-02,68.16741998023308
2023-01-03,68.22036350706232
2023-01-04,68.20867418621914
2023-01-05,68.21011805917664
2023-01-06,68.21447422862423
2023-01-07,68.2090032711252
2023-01-08,68.21141045312478
2023-01-09,68.21081354812547
2023-01-10,68.21080809450987
2023-01-11,68.21112909584343
2023-01-12,68.210847574296
2023-01-13,68.21096149064081
2023-01-14,68.21093246185382
2023-01-15,68.21092559927375
2023-01-16,68.210945845928
2023-01-17,68.21093163159898
2023-01-18,68.21093719020062
2023-01-19,68.21093594849755
2023-01-20,68.2109352095224
2023-01-21,68.21093638591465
2023-01-22,68.21093566831476
2023-01-23,68.21093594060399
2023-01-24,68.21093589831678
2023-01-25,68.21093584080454
2023-01-26,68.2109359062094
2023-01-27,68.21093586980666
2023-01-28,68.21093588284135
2023-01-29,68.21093588211018
