Date,Prophet_Forecast
2022-12-31,35.808487908943256
2023-01-01,36.01319739510004
2023-01-02,34.86803533853305
2023-01-03,35.081544307191606
2023-01-04,35.23505794002838
2023-01-05,35.31733215267054
2023-01-06,35.390947007479795
2023-01-07,36.82596695156871
2023-01-08,36.86725033737135
2023-01-09,35.54244712123498
2023-01-10,35.56454269153716
2023-01-11,35.51959290996245
2023-01-12,35.40123710973045
2023-01-13,35.276976995947884
2023-01-14,36.52171234667775
2023-01-15,36.38492768219919
2023-01-16,34.898572021165215
2023-01-17,34.77949278164455
2023-01-18,34.61707181651141
2023-01-19,34.407652952713015
2023-01-20,34.220751254362334
2023-01-21,35.43253676932966
2023-01-22,35.29298832357324
2023-01-23,33.83376037569799
2023-01-24,33.77062435585193
2023-01-25,33.69113230617528
2023-01-26,33.589091486080136
2023-01-27,33.53083894042293
2023-01-28,34.88880708562248
2023-01-29,34.90877373617843
