Date,SARIMA_Forecast
2022-12-31,135.53287789339515
2023-01-01,135.32045846648384
2023-01-02,134.91080137514277
2023-01-03,135.16149106886252
2023-01-04,134.7105218652767
2023-01-05,135.1718726710799
2023-01-06,135.23741400879203
2023-01-07,135.21726539047074
2023-01-08,135.19207409706942
2023-01-09,135.28731742034287
2023-01-10,135.8761790351872
2023-01-11,135.70131672247533
2023-01-12,135.72169420561872
2023-01-13,135.54712314910066
2023-01-14,135.1230557937311
2023-01-15,135.3790083186902
2023-01-16,134.92613429237622
2023-01-17,135.3883299404604
2023-01-18,135.45349376076783
2023-01-19,135.43353213116535
2023-01-20,135.40839682867593
2023-01-21,135.50343772923173
2023-01-22,136.0924929634701
2023-01-23,135.91757186600844
2023-01-24,135.93795683295582
2023-01-25,135.76338301694588
2023-01-26,135.33931671405273
2023-01-27,135.59526885563568
2023-01-28,135.14239496757125
2023-01-29,135.6045905532827
