Date,ARIMA_Forecast
2022-12-31,326.8199583918552
2023-01-01,326.53691540132473
2023-01-02,326.46553632283656
2023-01-03,326.68071858141184
2023-01-04,326.499249845735
2023-01-05,326.5602872986409
2023-01-06,326.53007817715644
2023-01-07,326.5323988164811
2023-01-08,326.542222342856
2023-01-09,326.5331781446803
2023-01-10,326.5376249783764
2023-01-11,326.5352125937255
2023-01-12,326.53574731736063
2023-01-13,326.5360839412198
2023-01-14,326.5356595437144
2023-01-15,326.53594052562414
2023-01-16,326.53577274796237
2023-01-17,326.5358269657315
2023-01-18,326.53583050540203
2023-01-19,326.5358128820199
2023-01-20,326.53582880405276
2023-01-21,326.5358181633152
2023-01-22,326.53582252972444
2023-01-23,326.53582176440966
2023-01-24,326.5358212147368
2023-01-25,326.5358220232828
2023-01-26,326.53582139836493
2023-01-27,326.5358217079367
2023-01-28,326.53582160969927
2023-01-29,326.53582160802836
