Date,Prophet_Forecast
2022-12-31,5.650388602856576
2023-01-01,5.7192672312211466
2023-01-02,9.333452550175698
2023-01-03,9.514736470883935
2023-01-04,9.587841653499863
2023-01-05,9.510502993412407
2023-01-06,9.606910221831773
2023-01-07,6.21243031526324
2023-01-08,6.294306976267533
2023-01-09,9.911548956712858
2023-01-10,10.086182854783374
2023-01-11,10.143480270036738
2023-01-12,10.042029168465206
2023-01-13,10.107157162324896
2023-01-14,6.675625795015634
2023-01-15,6.716293749016613
2023-01-16,10.289961647452625
2023-01-17,10.42057520105391
2023-01-18,10.435397895939161
2023-01-19,10.295024542219775
2023-01-20,10.326744971183386
2023-01-21,6.869178627295305
2023-01-22,6.892879654705681
2023-01-23,10.460126809740723
2023-01-24,10.596076543720024
2023-01-25,10.62889193106165
2023-01-26,10.51972008586519
2023-01-27,10.596028483914667
2023-01-28,7.19622183762212
2023-01-29,7.2902397705035
