Date,SARIMA_Forecast
2022-12-31,327.24966246766337
2023-01-01,329.94088787561867
2023-01-02,328.63409277587806
2023-01-03,325.6671608034416
2023-01-04,325.174802754433
2023-01-05,325.5545382806431
2023-01-06,326.06615611802664
2023-01-07,327.05062756508886
2023-01-08,331.6302746700021
2023-01-09,331.6887805903103
2023-01-10,331.99702927080205
2023-01-11,332.3519754964442
2023-01-12,331.2182488144689
2023-01-13,332.1497229886382
2023-01-14,330.7749312431372
2023-01-15,327.6268187102481
2023-01-16,327.4567339273971
2023-01-17,328.3552007910287
2023-01-18,327.60030454820316
2023-01-19,328.52209454245855
2023-01-20,332.31437469588593
2023-01-21,332.2399438549199
2023-01-22,333.6499015175707
2023-01-23,333.73121558751643
2023-01-24,332.6547780072414
2023-01-25,333.72059014822236
2023-01-26,332.3553339258716
2023-01-27,329.21821505992995
2023-01-28,329.025320457682
2023-01-29,329.880467418084
