Date,ARIMA_Forecast
2022-12-31,128.16486866578524
2023-01-01,128.0351437353186
2023-01-02,128.06617012503733
2023-01-03,128.0995789759639
2023-01-04,128.05327562358036
2023-01-05,128.0599344585395
2023-01-06,128.05158104672662
2023-01-07,128.05371008828644
2023-01-08,128.05442800499986
2023-01-09,128.05347541610627
2023-01-10,128.05378999569479
2023-01-11,128.05344332505248
2023-01-12,128.05354221567714
2023-01-13,128.05353906304995
2023-01-14,128.0535257455348
2023-01-15,128.05353659759302
2023-01-16,128.0535249250773
2023-01-17,128.05352892031726
2023-01-18,128.05352780341588
2023-01-19,128.053527910827
2023-01-20,128.05352818004548
2023-01-21,128.05352784670228
2023-01-22,128.053527991303
2023-01-23,128.0535279257978
2023-01-24,128.05352794514476
2023-01-25,128.05352794816469
2023-01-26,128.05352794036105
2023-01-27,128.0535279449926
2023-01-28,128.05352794224035
2023-01-29,128.05352794329852
