Date,ARIMA_Forecast
2022-12-31,117.06519498809442
2023-01-01,117.08634139236828
2023-01-02,116.93304992174741
2023-01-03,117.04369176071907
2023-01-04,117.0263164129144
2023-01-05,117.0344739636857
2023-01-06,117.03440353834384
2023-01-07,117.02585496828254
2023-01-08,117.03083300244079
2023-01-09,117.02987251249388
2023-01-10,117.03057918104896
2023-01-11,117.0305666333378
2023-01-12,117.03011610911992
2023-01-13,117.03033065880143
2023-01-14,117.03027233263728
2023-01-15,117.03032200933842
2023-01-16,117.03032282462102
2023-01-17,117.03030045052475
2023-01-18,117.03030931587482
2023-01-19,117.03030557069948
2023-01-20,117.03030865201335
2023-01-21,117.03030882563702
2023-01-22,117.0303077879456
2023-01-23,117.03030814334143
2023-01-24,117.0303079010271
2023-01-25,117.03030807543543
2023-01-26,117.03030809162317
2023-01-27,117.0303080474587
2023-01-28,117.03030806174165
2023-01-29,117.03030804644816
