Date,ARIMA_Forecast
2022-12-31,16.999990126361986
2023-01-01,17.08347297694271
2023-01-02,17.05488297659775
2023-01-03,17.105695443912257
2023-01-04,17.1105738617498
2023-01-05,17.12217098303118
2023-01-06,17.134060276892352
2023-01-07,17.13322676782929
2023-01-08,17.13873146992207
2023-01-09,17.13945072600449
2023-01-10,17.140549684324967
2023-01-11,17.141881936424838
2023-01-12,17.141919175129132
2023-01-13,17.14252566237172
2023-01-14,17.142653806956318
2023-01-15,17.142774798967444
2023-01-16,17.14292395867699
2023-01-17,17.14293848549033
2023-01-18,17.143004212427584
2023-01-19,17.14302336051892
2023-01-20,17.143037516374598
2023-01-21,17.143054475903792
2023-01-22,17.143057244285437
2023-01-23,17.143064405427076
2023-01-24,17.14306701221295
2023-01-25,17.14306869792679
2023-01-26,17.143070635956622
2023-01-27,17.14307107464204
2023-01-28,17.143071865409468
2023-01-29,17.14307220456686
