Date,Prophet_Forecast
2022-12-31,76.52261174924988
2023-01-01,76.54643964628488
2023-01-02,74.86767152287368
2023-01-03,74.69675635475667
2023-01-04,74.8331662701824
2023-01-05,74.58836352730339
2023-01-06,74.19092040781499
2023-01-07,76.02207889516463
2023-01-08,75.81908030138072
2023-01-09,73.91223061314913
2023-01-10,73.5159946856782
2023-01-11,73.43371884776079
2023-01-12,72.98050676432811
2023-01-13,72.38825537112761
2023-01-14,74.04113980266354
2023-01-15,73.67887926285157
2023-01-16,71.63375108353738
2023-01-17,71.12164722795782
2023-01-18,70.94677356028085
2023-01-19,70.4245170987491
2023-01-20,69.7864880482514
2023-01-21,71.41602512977158
2023-01-22,71.05149538450243
2023-01-23,69.02335458367249
2023-01-24,68.54526107964145
2023-01-25,68.4188417327493
2023-01-26,67.9566332290147
2023-01-27,67.3872035201414
2023-01-28,69.09073973499164
2023-01-29,68.80243152756597
