Date,Prophet_Forecast
2022-12-31,91.03263894306757
2023-01-01,91.0534489236779
2023-01-02,94.83197212576347
2023-01-03,94.98531801076524
2023-01-04,95.02638664196735
2023-01-05,94.86011823213089
2023-01-06,94.85951083438718
2023-01-07,91.08350080702033
2023-01-08,91.07286759227682
2023-01-09,94.82123736008647
2023-01-10,94.94793422049482
2023-01-11,94.96805603760562
2023-01-12,94.78865970781673
2023-01-13,94.7847161891799
2023-01-14,91.01693162105225
2023-01-15,91.02759769318132
2023-01-16,94.81154729935233
2023-01-17,94.98896548821034
2023-01-18,95.07543384036686
2023-01-19,94.97809399006505
2023-01-20,95.07159116772071
2023-01-21,91.4158944123017
2023-01-22,91.55215663398222
2023-01-23,95.47369029639802
2023-01-24,95.79880818634625
2023-01-25,96.04090659373094
2023-01-26,96.10467557531659
2023-01-27,96.3620959270154
2023-01-28,92.87031809086618
2023-01-29,93.16758462480867
