Date,SARIMA_Forecast
2022-12-31,376.74997189905736
2023-01-01,377.77837152491077
2023-01-02,377.68913908674733
2023-01-03,378.3774754242223
2023-01-04,377.04943714625716
2023-01-05,378.3152301904227
2023-01-06,377.90412834159645
2023-01-07,377.71685691463443
2023-01-08,378.55959929690465
2023-01-09,379.4689618700964
2023-01-10,381.22771745461296
2023-01-11,380.5440680655023
2023-01-12,379.7321903266258
2023-01-13,380.96720400640186
2023-01-14,380.78401687988986
2023-01-15,381.51036635616043
2023-01-16,380.1681833521034
2023-01-17,381.448513594611
2023-01-18,381.0170537160384
2023-01-19,380.83392778391016
2023-01-20,381.6706388336454
2023-01-21,382.57695709622794
2023-01-22,384.3435793511281
2023-01-23,383.6583179206289
2023-01-24,382.8468325266761
2023-01-25,384.0816943742246
2023-01-26,383.89857652465787
2023-01-27,384.62489802743033
2023-01-28,383.2827253668343
2023-01-29,384.5630446471174
