Date,Prophet_Forecast
2022-12-31,135.98651348347292
2023-01-01,136.47273979389573
2023-01-02,133.1272911991134
2023-01-03,133.67121446325746
2023-01-04,134.0002987383691
2023-01-05,134.26920563140598
2023-01-06,134.3518644616299
2023-01-07,138.15752153484115
2023-01-08,138.1658363829793
2023-01-09,134.29934797925816
2023-01-10,134.2917927260851
2023-01-11,134.05259894542723
2023-01-12,133.75067755227013
2023-01-13,133.27445800970233
2023-01-14,136.54756768861915
2023-01-15,136.06355724031621
2023-01-16,131.75800475546808
2023-01-17,131.37649010947604
2023-01-18,130.83877340557422
2023-01-19,130.32230570485655
2023-01-20,129.72202874523038
2023-01-21,132.9658682591491
2023-01-22,132.54932868943675
2023-01-23,128.4075258257944
2023-01-24,128.28315096280278
2023-01-25,128.09070107799303
2023-01-26,128.0001021722995
2023-01-27,127.89667981667282
2023-01-28,131.6968773130401
2023-01-29,131.88312363265726
