Date,ARIMA_Forecast
2022-12-31,145.83791978505025
2023-01-01,145.77522937120506
2023-01-02,145.58447068245198
2023-01-03,145.71794372419274
2023-01-04,145.68783580698565
2023-01-05,145.70153507865837
2023-01-06,145.70921441999423
2023-01-07,145.70172780913683
2023-01-08,145.7040204257013
2023-01-09,145.7026487262283
2023-01-10,145.70245576367614
2023-01-11,145.70283031833563
2023-01-12,145.70268616218482
2023-01-13,145.70279511082072
2023-01-14,145.7027899674234
2023-01-15,145.7027740380691
2023-01-16,145.70278167950497
2023-01-17,145.70277409209714
2023-01-18,145.7027753281578
2023-01-19,145.70277581311882
2023-01-20,145.70277549287752
2023-01-21,145.70277597196696
2023-01-22,145.7027758530465
2023-01-23,145.70277585363544
2023-01-24,145.70277586079567
2023-01-25,145.70277583307941
2023-01-26,145.70277584194207
2023-01-27,145.70277584024248
2023-01-28,145.70277584068253
2023-01-29,145.70277584214637
