Date,ARIMA_Forecast
2022-12-31,216.83071342491513
2023-01-01,216.83072762213362
2023-01-02,216.82891972484884
2023-01-03,216.8289172335069
2023-01-04,216.82880997202494
2023-01-05,216.8288096961705
2023-01-06,216.82880329600246
2023-01-07,216.82880327103263
2023-01-08,216.82880288944287
2023-01-09,216.82880288745667
2023-01-10,216.82880286470228
2023-01-11,216.8288028645541
2023-01-12,216.8288028631972
2023-01-13,216.8288028631866
2023-01-14,216.8288028631057
2023-01-15,216.82880286310495
2023-01-16,216.82880286310012
2023-01-17,216.82880286310007
2023-01-18,216.82880286309978
2023-01-19,216.82880286309978
2023-01-20,216.82880286309975
2023-01-21,216.82880286309975
2023-01-22,216.82880286309975
2023-01-23,216.82880286309975
2023-01-24,216.82880286309975
2023-01-25,216.82880286309975
2023-01-26,216.82880286309975
2023-01-27,216.82880286309975
2023-01-28,216.82880286309975
2023-01-29,216.82880286309975
