Date,ARIMA_Forecast
2022-12-31,466.1182210331654
2023-01-01,466.3389224824324
2023-01-02,465.19664131664695
2023-01-03,466.3031143707513
2023-01-04,465.8920292457462
2023-01-05,465.95265347883674
2023-01-06,466.01901978158435
2023-01-07,465.9127916917839
2023-01-08,465.9855871182599
2023-01-09,465.9601697639915
2023-01-10,465.96110313750916
2023-01-11,465.96920451737486
2023-01-12,465.96067365858073
2023-01-13,465.9655239930446
2023-01-14,465.9640818783986
2023-01-15,465.96381084684975
2023-01-16,465.9645925066589
2023-01-17,465.96394624843475
2023-01-18,465.9642629339098
2023-01-19,465.96419492117474
2023-01-20,465.96414913959916
2023-01-21,465.964216858063
2023-01-22,465.9641697723585
2023-01-23,465.9641894828389
2023-01-24,465.9641876087825
2023-01-25,465.96418245617883
2023-01-26,465.96418795644485
2023-01-27,465.9641846524881
2023-01-28,465.9641857865943
2023-01-29,465.9641858891681
