Date,ARIMA_Forecast
2022-12-31,39.48250044486487
2023-01-01,39.46703986686909
2023-01-02,39.45270379696564
2023-01-03,39.474656893813666
2023-01-04,39.47519025827653
2023-01-05,39.47906453692376
2023-01-06,39.477628055013625
2023-01-07,39.477547512815896
2023-01-08,39.47816634043491
2023-01-09,39.478242995740025
2023-01-10,39.47839654696185
2023-01-11,39.478324803755775
2023-01-12,39.47833546647202
2023-01-13,39.47835038230362
2023-01-14,39.4783568013178
2023-01-15,39.47836177825692
2023-01-16,39.47835901448714
2023-01-17,39.47835968555131
2023-01-18,39.47835999319348
2023-01-19,39.478360376335964
2023-01-20,39.478360509950015
2023-01-21,39.47836042206216
2023-01-22,39.47836044732036
2023-01-23,39.47836045351791
2023-01-24,39.47836047219013
2023-01-25,39.47836047506343
2023-01-26,39.47836047275936
2023-01-27,39.478360473399405
2023-01-28,39.47836047360154
2023-01-29,39.478360474392794
