Date,SARIMA_Forecast
2022-12-31,92.80980568896734
2023-01-01,92.80980568897077
2023-01-02,92.95072372027114
2023-01-03,92.95072372028544
2023-01-04,92.95952097757089
2023-01-05,92.95952097759222
2023-01-06,93.13682986795317
2023-01-07,93.1368298679776
2023-01-08,93.23688199999575
2023-01-09,93.23688200001824
2023-01-10,93.31991397485524
2023-01-11,93.31991397483934
2023-01-12,93.24721529981584
2023-01-13,93.24721529981913
2023-01-14,93.43159222239505
2023-01-15,93.4315922224087
2023-01-16,93.49668351534959
2023-01-17,93.49668351536998
2023-01-18,93.56558276664491
2023-01-19,93.56558276666826
2023-01-20,93.6392695695698
2023-01-21,93.6392695695913
2023-01-22,93.7067896974513
2023-01-23,93.70678969743607
2023-01-24,93.63551927912381
2023-01-25,93.6355192791271
2023-01-26,93.81798668766184
2023-01-27,93.81798668767554
2023-01-28,93.88060451089912
2023-01-29,93.88060451091955
