Date,ARIMA_Forecast
2022-12-31,82.89000316462285
2023-01-01,82.8900064004362
2023-01-02,82.77078227891737
2023-01-03,82.77077811325199
2023-01-04,82.80285605908726
2023-01-05,82.8028572398952
2023-01-06,82.78734812137313
2023-01-07,82.78734708247698
2023-01-08,82.79188309870769
2023-01-09,82.79188338436037
2023-01-10,82.7898467224885
2023-01-11,82.78984652483464
2023-01-12,82.7904796855425
2023-01-13,82.79047974325202
2023-01-14,82.79021030866569
2023-01-15,82.79021027476064
2023-01-16,82.79029787032589
2023-01-17,82.79029788086562
2023-01-18,82.79026203434755
2023-01-19,82.79026202883159
2023-01-20,82.79027407192561
2023-01-21,82.79027407373157
2023-01-22,82.79026928404141
2023-01-23,82.79026928317197
2023-01-24,82.79027093159671
2023-01-25,82.790270931893
2023-01-26,82.79027028983742
2023-01-27,82.79027028970323
2023-01-28,82.7902705146198
2023-01-29,82.79027051466693
