Date,SARIMA_Forecast
2022-12-31,31.752714374453518
2023-01-01,31.97053699653594
2023-01-02,31.907108338139125
2023-01-03,31.79980788125087
2023-01-04,31.584744795010586
2023-01-05,31.568134495666754
2023-01-06,31.3498522725354
2023-01-07,31.293369580027907
2023-01-08,31.293788306695017
2023-01-09,31.3950813023622
2023-01-10,31.470689938361208
2023-01-11,31.690281376995415
2023-01-12,31.502481025612656
2023-01-13,31.695942540366847
2023-01-14,31.572386982817292
2023-01-15,31.509112197357492
2023-01-16,31.312794317467414
2023-01-17,31.346959414340006
2023-01-18,31.10823945291811
2023-01-19,31.056880716951856
2023-01-20,31.07823445736585
2023-01-21,31.148846445434728
2023-01-22,31.254083720495476
2023-01-23,31.422632572206933
2023-01-24,31.24252244129061
2023-01-25,31.437541351838952
2023-01-26,31.31782388195904
2023-01-27,31.25173854784894
2023-01-28,31.054223643546994
2023-01-29,31.085146914767105
