Date,Prophet_Forecast
2022-12-31,26.681079124138066
2023-01-01,26.673129917903516
2023-01-02,31.89794012491901
2023-01-03,32.02725329489474
2023-01-04,31.976074816476224
2023-01-05,31.816081784634306
2023-01-06,31.72916416936225
2023-01-07,26.574354265216215
2023-01-08,26.54251692547816
2023-01-09,31.739338333600728
2023-01-10,31.838361179342463
2023-01-11,31.75657486248426
2023-01-12,31.567771447312996
2023-01-13,31.456027560654157
2023-01-14,26.282570753589845
2023-01-15,26.24040450667731
2023-01-16,31.437231397406027
2023-01-17,31.548424105779073
2023-01-18,31.49255468055099
2023-01-19,31.344694532154318
2023-01-20,31.289846979236028
2023-01-21,26.18977235020286
2023-01-22,26.237581103530708
2023-01-23,31.540635535477016
2023-01-24,31.773510534568207
2023-01-25,31.8535242990212
2023-01-26,31.8540516692135
2023-01-27,31.95798177354907
2023-01-28,27.024579545364997
2023-01-29,27.24412582569843
