Date,ARIMA_Forecast
2022-12-31,220.9120993989903
2023-01-01,220.9121049196174
2023-01-02,220.76413575124005
2023-01-03,220.76412851557632
2023-01-04,220.80238430594125
2023-01-05,220.80238641159113
2023-01-06,220.78698706928054
2023-01-07,220.786985653823
2023-01-08,220.7914398892463
2023-01-09,220.79144032283426
2023-01-10,220.78979709603266
2023-01-11,220.78979687834104
2023-01-12,220.79030264144416
2023-01-13,220.79030271261254
2023-01-14,220.79012475274158
2023-01-15,220.7901247220632
2023-01-16,220.7901814094779
2023-01-17,220.7901814199078
2023-01-18,220.79016198273638
2023-01-19,220.79016197860784
2023-01-20,220.79016828859582
2023-01-21,220.79016829002737
2023-01-22,220.7901661568868
2023-01-23,220.79016615634768
2023-01-24,220.79016685611091
2023-01-25,220.7901668562994
2023-01-26,220.7901666215728
2023-01-27,220.79016662150394
2023-01-28,220.79016669894867
2023-01-29,220.7901666989728
