Date,SARIMA_Forecast
2022-12-31,31.39868103068516
2023-01-01,31.41363268094591
2023-01-02,31.388070320887493
2023-01-03,31.239725059829098
2023-01-04,30.910008004563217
2023-01-05,30.87123080562456
2023-01-06,30.817389844516185
2023-01-07,30.412735493493518
2023-01-08,30.374397987621617
2023-01-09,30.768130266561197
2023-01-10,31.175050621662983
2023-01-11,30.927242376847424
2023-01-12,30.72319872956559
2023-01-13,30.51488819268875
2023-01-14,30.46289683433222
2023-01-15,30.30498288265548
2023-01-16,30.0283533946707
2023-01-17,29.94757340551459
2023-01-18,29.84713201340009
2023-01-19,29.46661919226135
2023-01-20,29.46896982748808
2023-01-21,29.773064159072455
2023-01-22,30.24311963701734
2023-01-23,30.0104921505429
2023-01-24,29.80991133546529
2023-01-25,29.616437014926454
2023-01-26,29.566187840080314
2023-01-27,29.408915492752925
2023-01-28,29.12875933643944
2023-01-29,29.050768802614048
