Date,SARIMA_Forecast
2022-12-31,114.6848980849055
2023-01-01,114.96379115056432
2023-01-02,114.77911276545959
2023-01-03,114.85758266884378
2023-01-04,114.43794176568512
2023-01-05,114.42550173933093
2023-01-06,114.66519601945645
2023-01-07,114.49373708701395
2023-01-08,114.87689911730874
2023-01-09,115.36993052179261
2023-01-10,115.91815794215432
2023-01-11,115.77951709880006
2023-01-12,115.53101613695088
2023-01-13,115.50238509531981
2023-01-14,115.15153587366285
2023-01-15,115.17457408966672
2023-01-16,114.73598797389775
2023-01-17,114.76549740960674
2023-01-18,114.91136455728437
2023-01-19,114.73337050587789
2023-01-20,115.08717803020753
2023-01-21,115.44888444054993
2023-01-22,116.17416453583603
2023-01-23,115.99213483362024
2023-01-24,115.75188475623582
2023-01-25,115.74228249690661
2023-01-26,115.40171431219952
2023-01-27,115.42818250478142
2023-01-28,114.9907684957899
2023-01-29,115.01768241682626
