Date,Prophet_Forecast
2022-12-31,50.33383876584672
2023-01-01,50.46878348090037
2023-01-02,51.14870717528684
2023-01-03,51.40622257828493
2023-01-04,51.55926728247115
2023-01-05,51.46254867340934
2023-01-06,51.52714530761011
2023-01-07,51.14611308979385
2023-01-08,51.220462618546
2023-01-09,51.82882742736486
2023-01-10,52.00625719687427
2023-01-11,52.07335488823609
2023-01-12,51.88765613957574
2023-01-13,51.86316037508067
2023-01-14,51.39586369387395
2023-01-15,51.389661715105575
2023-01-16,51.92594395863995
2023-01-17,52.04231568712444
2023-01-18,52.06166795915937
2023-01-19,51.84349593847571
2023-01-20,51.80337647066962
2023-01-21,51.33845637492251
2023-01-22,51.35332078963052
2023-01-23,51.92956406567214
2023-01-24,52.10449977516103
2023-01-25,52.20023093838868
2023-01-26,52.074980568143836
2023-01-27,52.14259329703957
2023-01-28,51.798058995155245
2023-01-29,51.943426896461666
