Date,SARIMA_Forecast
2022-12-31,78.43276070950346
2023-01-01,78.39003183131737
2023-01-02,78.43398273992278
2023-01-03,78.48168152788112
2023-01-04,78.41612465438095
2023-01-05,78.43660618557408
2023-01-06,78.60752342844616
2023-01-07,78.59499037644892
2023-01-08,78.801709333756
2023-01-09,78.82922739082774
2023-01-10,78.92136013620974
2023-01-11,78.91750960481271
2023-01-12,79.02396335815186
2023-01-13,78.96874435428401
2023-01-14,79.00698354383191
2023-01-15,79.0493639472261
2023-01-16,78.9824214552159
2023-01-17,79.00522305239686
2023-01-18,79.1722502262965
2023-01-19,79.16006463822407
2023-01-20,79.36638845654493
2023-01-21,79.39026836872311
2023-01-22,79.48718706598248
2023-01-23,79.48095872980296
2023-01-24,79.58743490266274
2023-01-25,79.53223778988571
2023-01-26,79.5704846801542
2023-01-27,79.61287557094116
2023-01-28,79.54593382719736
2023-01-29,79.5687261708788
