Date,SARIMA_Forecast
2022-12-31,456.26303790644755
2023-01-01,456.2630379063133
2023-01-02,456.82299060483865
2023-01-03,456.8229906048145
2023-01-04,457.11128898301376
2023-01-05,457.11128898299734
2023-01-06,457.4051635387038
2023-01-07,457.4051635387947
2023-01-08,458.2242131929126
2023-01-09,458.22421319330607
2023-01-10,457.9711213871564
2023-01-11,457.97112138645423
2023-01-12,457.5279729428285
2023-01-13,457.5279729427031
2023-01-14,458.31179659111405
2023-01-15,458.3117965910914
2023-01-16,458.3061334057084
2023-01-17,458.30613340569306
2023-01-18,458.21559909322264
2023-01-19,458.21559909330756
2023-01-20,459.21486611042934
2023-01-21,459.2148661107968
2023-01-22,458.9765504327025
2023-01-23,458.97655043204685
2023-01-24,458.5470583359768
2023-01-25,458.54705833585086
2023-01-26,459.3160543320036
2023-01-27,459.3160543319809
2023-01-28,459.3298611128632
2023-01-29,459.3298611128478
