Date,SARIMA_Forecast
2022-12-31,76.25109538566082
2023-01-01,76.1117222146572
2023-01-02,76.13100769198508
2023-01-03,76.2037930998415
2023-01-04,76.1792931143225
2023-01-05,75.91827231355312
2023-01-06,75.9296202482004
2023-01-07,75.82586888029772
2023-01-08,75.93081695149316
2023-01-09,75.99996597780765
2023-01-10,76.22018228644865
2023-01-11,76.255170880459
2023-01-12,76.29368857011141
2023-01-13,76.24657691749034
2023-01-14,76.21662883047483
2023-01-15,76.31578670550448
2023-01-16,76.2772313523744
2023-01-17,76.02368706184157
2023-01-18,76.03104571578862
2023-01-19,75.92937887587499
2023-01-20,76.03319923643949
2023-01-21,76.1030188576165
2023-01-22,76.32290171700609
2023-01-23,76.35813226357115
2023-01-24,76.3965461704639
2023-01-25,76.34948997641816
2023-01-26,76.31951225929137
2023-01-27,76.41868597088818
2023-01-28,76.38012215774124
2023-01-29,76.1265823857617
