Date,ARIMA_Forecast
2022-12-31,112.27195928421713
2023-01-01,112.27197128342726
2023-01-02,112.13535148706671
2023-01-03,112.13534673944662
2023-01-04,112.18533731039878
2023-01-05,112.18534039455936
2023-01-06,112.16776551676537
2023-01-07,112.16776430400213
2023-01-08,112.17414961717847
2023-01-09,112.17415021207219
2023-01-10,112.1718922543253
2023-01-11,112.17189202203411
2023-01-12,112.17270845245632
2023-01-13,112.17270855446831
2023-01-14,112.17241870961658
2023-01-15,112.17241867006592
2023-01-16,112.172523131807
2023-01-17,112.17252314820485
2023-01-18,112.17248596358415
2023-01-19,112.1724859572698
2023-01-20,112.17249932937439
2023-01-21,112.1724993319042
2023-01-22,112.17249456330337
2023-01-23,112.17249456233534
2023-01-24,112.17249627463954
2023-01-25,112.17249627501889
2023-01-26,112.17249566364961
2023-01-27,112.17249566350529
2023-01-28,112.17249588281409
2023-01-29,112.1724958828698
