Date,ARIMA_Forecast
2022-12-31,58.79250055337805
2023-01-01,58.79250093399644
2023-01-02,58.789209547309405
2023-01-03,58.78920907404552
2023-01-04,58.78950981374257
2023-01-05,58.78950985974962
2023-01-06,58.78945209811823
2023-01-07,58.789452082382056
2023-01-08,58.78945850634542
2023-01-09,58.789458508186904
2023-01-10,58.78945745112637
2023-01-11,58.78945745070908
2023-01-12,58.78945758123813
2023-01-13,58.78945758129306
2023-01-14,58.7894575614576
2023-01-15,58.78945756144737
2023-01-16,58.78945756403741
2023-01-17,58.78945756403885
2023-01-18,58.789457563661315
2023-01-19,58.789457563661074
2023-01-20,58.789457563711856
2023-01-21,58.78945756371189
2023-01-22,58.78945756370465
2023-01-23,58.789457563704644
2023-01-24,58.78945756370563
2023-01-25,58.78945756370563
2023-01-26,58.78945756370549
2023-01-27,58.78945756370549
2023-01-28,58.78945756370551
2023-01-29,58.78945756370551
