Date,SARIMA_Forecast
2022-12-31,21.152417243811595
2023-01-01,21.101997727506667
2023-01-02,20.96771859294825
2023-01-03,20.894060397356032
2023-01-04,20.848240592853145
2023-01-05,20.91671391519727
2023-01-06,20.94971787181308
2023-01-07,20.938436049641748
2023-01-08,21.021121675773188
2023-01-09,21.10078648095317
2023-01-10,21.214604985994747
2023-01-11,21.161535819370172
2023-01-12,21.132993471952396
2023-01-13,21.096373471641193
2023-01-14,20.96981936358895
2023-01-15,20.90119530114141
2023-01-16,20.857116289081784
2023-01-17,20.920457089238134
2023-01-18,20.962893266157018
2023-01-19,20.936877253121366
2023-01-20,21.022155991138277
2023-01-21,21.119546279314996
2023-01-22,21.22776939570876
2023-01-23,21.17160445569651
2023-01-24,21.14338784509598
2023-01-25,21.106963279672726
2023-01-26,20.980958066956994
2023-01-27,20.91228990643944
2023-01-28,20.86847076629042
2023-01-29,20.931455232905332
