Date,SARIMA_Forecast
2022-12-31,76.85328315283361
2023-01-01,76.85328315283505
2023-01-02,76.89228803048589
2023-01-03,76.8922880304867
2023-01-04,76.80623360314361
2023-01-05,76.80623360314138
2023-01-06,77.00006289924917
2023-01-07,77.00006289924964
2023-01-08,77.31242973719995
2023-01-09,77.31242973719847
2023-01-10,77.36231976038623
2023-01-11,77.3623197603667
2023-01-12,77.39389589112676
2023-01-13,77.39389589112808
2023-01-14,77.38692619888137
2023-01-15,77.38692619888211
2023-01-16,77.23270982303428
2023-01-17,77.23270982303225
2023-01-18,77.36424875373108
2023-01-19,77.36424875373149
2023-01-20,77.57676406577681
2023-01-21,77.57676406577545
2023-01-22,77.55129519460274
2023-01-23,77.55129519458484
2023-01-24,77.57882692160801
2023-01-25,77.57882692160935
2023-01-26,77.57570725385628
2023-01-27,77.57570725385703
2023-01-28,77.42719892860897
2023-01-29,77.4271989286069
