Date,SARIMA_Forecast
2022-12-31,32.82386095917432
2023-01-01,32.82386095917828
2023-01-02,32.5590225967603
2023-01-03,32.55902259676786
2023-01-04,32.52662001130998
2023-01-05,32.52662001131305
2023-01-06,32.649279251153125
2023-01-07,32.64927925114608
2023-01-08,32.721582501647866
2023-01-09,32.721582501639354
2023-01-10,32.700815417837944
2023-01-11,32.700815417813274
2023-01-12,32.602750068854476
2023-01-13,32.60275006885809
2023-01-14,32.381705386608964
2023-01-15,32.38170538661586
2023-01-16,32.32955940906094
2023-01-17,32.32955940906374
2023-01-18,32.362637748702
2023-01-19,32.36263774869555
2023-01-20,32.49286209401082
2023-01-21,32.49286209400304
2023-01-22,32.485173790983595
2023-01-23,32.485173790961056
2023-01-24,32.39248034990031
2023-01-25,32.39248034990396
2023-01-26,32.16763666942288
2023-01-27,32.167636669429854
2023-01-28,32.117203384468475
2023-01-29,32.11720338447129
