Date,ARIMA_Forecast
2022-12-31,97.8974118521299
2023-01-01,97.89742514593574
2023-01-02,97.90922737120896
2023-01-03,97.90922966588496
2023-01-04,97.9113237350529
2023-01-05,97.91132456106708
2023-01-06,97.9116911144471
2023-01-07,97.91169125696862
2023-01-08,97.9117563087463
2023-01-09,97.91175634723996
2023-01-10,97.9117677316129
2023-01-11,97.91176773825184
2023-01-12,97.91176975907798
2023-01-13,97.91176976067254
2023-01-14,97.91177011424588
2023-01-15,97.91177011452078
2023-01-16,97.91177017729775
2023-01-17,97.91177017735968
2023-01-18,97.91177018834085
2023-01-19,97.91177018835153
2023-01-20,97.9117701903017
2023-01-21,97.911770190304
2023-01-22,97.91177019064504
2023-01-23,97.91177019064544
2023-01-24,97.91177019070602
2023-01-25,97.91177019070611
2023-01-26,97.9117701907167
2023-01-27,97.91177019071671
2023-01-28,97.91177019071858
2023-01-29,97.91177019071858
