Date,SARIMA_Forecast
2022-12-31,31.05243476576178
2023-01-01,31.052434765763323
2023-01-02,31.073403017377608
2023-01-03,31.073403017377757
2023-01-04,31.042888976692627
2023-01-05,31.04288897669257
2023-01-06,31.09599682302561
2023-01-07,31.095996823025402
2023-01-08,31.090443224954875
2023-01-09,31.090443224954765
2023-01-10,31.06886631691916
2023-01-11,31.068866316918086
2023-01-12,31.10154767783795
2023-01-13,31.101547677839296
2023-01-14,31.154452700255714
2023-01-15,31.154452700255845
2023-01-16,31.126467859845427
2023-01-17,31.126467859845373
2023-01-18,31.12371092904219
2023-01-19,31.123710929042005
2023-01-20,31.168159023327437
2023-01-21,31.168159023327338
2023-01-22,31.117186294838476
2023-01-23,31.117186294837534
2023-01-24,31.15476901105825
2023-01-25,31.154769011059628
2023-01-26,31.203736467398087
2023-01-27,31.203736467398222
2023-01-28,31.175439795423248
2023-01-29,31.1754397954232
