Date,Prophet_Forecast
2022-12-31,39.64435853676537
2023-01-01,39.83491250578406
2023-01-02,40.04021048002384
2023-01-03,40.16317856498951
2023-01-04,40.39788720853862
2023-01-05,40.35252217710157
2023-01-06,40.475208967505665
2023-01-07,40.743969692462834
2023-01-08,40.8367271087368
2023-01-09,40.9307845101706
2023-01-10,40.93146845373347
2023-01-11,41.03540534608911
2023-01-12,40.85343489510515
2023-01-13,40.83637596126023
2023-01-14,40.964925264872484
2023-01-15,40.919605005269396
2023-01-16,40.88018943497662
2023-01-17,40.75429857848476
2023-01-18,40.7406312145564
2023-01-19,40.45184106154461
2023-01-20,40.340272457170144
2023-01-21,40.387836549595995
2023-01-22,40.275944409666465
2023-01-23,40.18492724813144
2023-01-24,40.02263185508726
2023-01-25,39.987663101036524
2023-01-26,39.692276963469055
2023-01-27,39.58813971540939
2023-01-28,39.65623347944204
2023-01-29,39.57682361068813
